@id,@type,name,@lat,@lon,railway,station,highway,amenity,public_transport
11633746985,node,,28.4215985,77.0526377,,,bus_stop,,platform
11634027193,node,,28.5002852,77.0899787,,,bus_stop,,platform
11634027194,node,Bakhtawar Chowk (B),28.4385589,77.0526503,,,bus_stop,,platform
11636972431,node,Fortis Memorial Research Institute,28.4569353,77.0743370,,,bus_stop,,platform
11665434317,node,,28.4294710,77.0196833,,,bus_stop,,platform
11665480686,node,,28.4264835,77.0285068,,,bus_stop,,platform
11665480687,node,,28.4309107,77.0176105,,,bus_stop,,platform
11665480688,node,,28.4326041,77.0150699,,,bus_stop,,platform
11665616327,node,,28.4311193,77.0177181,,,bus_stop,,platform
11665704030,node,,28.4301387,77.0427901,,,bus_stop,,platform
11665706451,node,,28.4312203,77.0456994,,,bus_stop,,platform
11665710868,node,,28.4327518,77.0151975,,,bus_stop,,platform
11665711158,node,,28.4266828,77.0278590,,,bus_stop,,platform
11665712758,node,,28.4336627,77.0480401,,,bus_stop,,platform
11665713510,node,,28.4299460,77.0195092,,,bus_stop,,platform
11665717677,node,,28.4274758,77.0313342,,,bus_stop,,platform
11772960312,node,,28.4466002,77.0374171,,,bus_stop,,platform
11799198878,node,Sector 44 (B)/43,28.4513362,77.0765575,,,bus_stop,,platform
11799198879,node,,28.4486532,77.0785128,,,bus_stop,,platform
11834188742,node,,28.4031993,77.0507902,,,bus_stop,,platform
11834195841,node,Vision Tower Sector 62,28.4157405,77.0858249,,,bus_stop,,
11834282432,node,,28.4170611,77.0973878,,,bus_stop,,
11834288798,node,Rajesh Pilot Gurjar Chowk,28.4168638,77.0898226,,,bus_stop,,
11834303325,node,,28.4138262,77.0790733,,,bus_stop,,platform
11834309976,node,,28.4171208,77.0926723,,,bus_stop,,
11834312613,node,,28.4189773,77.1043402,,,bus_stop,,
11834312808,node,Nirvana Country,28.4100049,77.0686973,,,bus_stop,,platform
11834317285,node,,28.4116881,77.0732221,,,bus_stop,,platform
11900398928,node,Sector 31 - NH48,28.4527426,77.0431979,,,bus_stop,,platform
11924667924,node,Millennium City Centre Gurugram Metro Station,28.4586484,77.0707975,,,,,stop_position
11924667925,node,Millennium City Centre Gurugram Metro Station,28.4587652,77.0709361,,,,,stop_position
11924667926,node,Millennium City Centre Gurugram Metro Station,28.4596972,77.0738910,,,,,stop_position
11924667927,node,Fortis Memorial Research Institute,28.4570864,77.0740941,,,,,stop_position
11924667928,node,Fortis Memorial Research Institute,28.4566805,77.0742664,,,,,stop_position
11924667929,node,IFFCO Chowk,28.4775766,77.0700387,,,,,stop_position
11924667930,node,IFFCO Chowk,28.4779355,77.0704796,,,,,stop_position
11924667931,node,IFFCO Chowk,28.4782742,77.0690879,,,,,stop_position
11924667932,node,IFFCO Chowk,28.4791037,77.0707460,,,,,stop_position
11924667933,node,Sector 43/Sector 44 (A),28.4539456,77.0743855,,,,,stop_position
11924667934,node,Sector 43/44,28.4511255,77.0764001,,,,,stop_position
11924667935,node,Sector 43/44,28.4512928,77.0764933,,,,,stop_position
11924667936,node,,28.4485870,77.0784063,,,,,stop_position
11924667937,node,,28.4480067,77.0786545,,,,,stop_position
11924667938,node,Fortis Memorial Research Institute,28.4575809,77.0713866,,,,,stop_position
11924667939,node,,28.4621578,77.0664154,,,,,stop_position
11924667940,node,,28.4627339,77.0654794,,,,,stop_position
11924667941,node,,28.4641394,77.0636094,,,,,stop_position
